path,speaker,action,object,fluency_level,current_language,gender,age_range
dataset/audio/speakers/52XVOeXMXYuaElyw/587b4f10-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/5a896e90-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/5c7e12a0-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/5ebe8cc0-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/60fff140-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/634ffbc0-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/66009cd0-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/6881f080-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/6b3095c0-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/6dab59c0-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/70080e70-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/725ad810-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/77e37850-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/7a7ac500-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/7cd7a0c0-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/7ff5a9a0-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/831d9d90-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/86e26dc0-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,increase,volume,native,English (United States),female,41-65
dataset/audio/speakers/52XVOeXMXYuaElyw/89e72240-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,decrease,volume,native,English (United States),female,41-65
dataset/audio/speakers/5BEzPgPKe8taG9OB/638734d0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/655d0640-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/692a61f0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6b090d00-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7396d6f0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/75a4f670-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7775bed0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7936cfc0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7b270700-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7d396c40-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7f6043e0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/8154c0e0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/836662d0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/85a33370-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/87b571a0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/8a01f9b0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/8bfc9130-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/8dfbe3a0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/902f1750-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/924dd8a0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/9456c800-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/966869f0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/9c055580-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/9e1ff820-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/9ff24720-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/a1ee1720-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e9778950-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/145ea900-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/173ce9c0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/193907e0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/1b2a0270-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/1cd149d0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/36b1e440-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/38cea9c0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/3ab80330-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/496f4140-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/4e481980-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/508203f0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/5a4a49b0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/5c67f990-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/5e8d4a90-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/60837540-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/628a68d0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/645edab0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/66d7c9f0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6964b660-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6c7810e0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/70618010-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/724c8730-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/744ff850-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/764a1aa0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/781df040-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7a129450-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7bfd9b70-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7db388d0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7fa14f10-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/81b2a2e0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/83d5d100-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/85927520-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/87784c20-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/89478de0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/8b22b680-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/8d7cfa30-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/901187c0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/91f16b50-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/93c82720-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/95e2a2b0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/980ed180-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/99dc6590-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/9b87f2b0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/9d41b0a0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/dcec3680-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/dec42ad0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e092a940-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e28c0840-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e477f9c0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e697a570-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e8df2470-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/307f04d0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/326be0b0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6759fcd0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/698938e0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6b6b1840-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6d49ea60-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6f2958c0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/711e7200-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/733df6a0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/75584b20-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7736a810-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/79331450-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/adac0070-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/afce6b40-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/b66dd2b0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/bfb799a0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/c18bbd60-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/c3437f80-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/c50b2020-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/c6f081f0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/c8d52070-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/caa65e00-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/cc829810-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/ce751940-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/d0626a50-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/d2d4c9e0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/d6b73430-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/d89b5d80-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/da877610-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/dc97df80-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/de78d480-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e06b0790-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e5c2d3d0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e7a3a1c0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/e96e76b0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/eb2dd9f0-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/310640c0-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/58469f90-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/5a330640-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/5bfb6a30-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/5dbddab0-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/5f663380-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/615d2180-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/632892b0-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/64e81d00-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/66e46230-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/68bdb610-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6aa36600-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6c8df7f0-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/6e601fe0-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/702a5890-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7224f010-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7421aa70-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/761c9010-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/78fc7e80-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/5BEzPgPKe8taG9OB/7b72d5b0-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,increase,volume,native,English (United States),male,22-40
